ID,adj.P.Val,P.Value,t,B,logFC,Gene,Gene.title
236356_at,0.443819,1.17E-01,1.6002669,-4.86152,4.01E-01,NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1
218820_at,0.443968,1.17E-01,1.6000419,-4.86184,3.08E-01,C14orf132,chromosome 14 open reading frame 132
1553304_at,0.443968,1.17E-01,-1.6000171,-4.86188,-1.16E-01,LSM14B,LSM family member 14B
203438_at,0.444065,1.17E-01,1.5998647,-4.8621,3.22E-01,STC2,stanniocalcin 2
218276_s_at,0.444079,1.17E-01,-1.5998007,-4.8622,-2.88E-01,SAV1,salvador family WW domain containing protein 1
227648_at,0.444079,1.17E-01,-1.5997757,-4.86223,-1.20E-01,SMDT1,single-pass membrane protein with aspartate rich tail 1
243424_at,0.444101,1.17E-01,1.5997127,-4.86232,1.92E-01,,
1561341_at,0.444156,1.17E-01,-1.5996109,-4.86247,-1.05E-01,,
240237_at,0.444172,1.17E-01,1.5995561,-4.86255,2.03E-01,,
233073_at,0.4442,1.17E-01,1.5994725,-4.86267,1.09E-01,,
207977_s_at,0.4442,1.17E-01,-1.5994492,-4.86271,-2.49E-01,DPT,dermatopontin
217382_at,0.444243,1.17E-01,-1.5993616,-4.86284,-9.14E-02,CLIC1P1,chloride intracellular channel 1 pseudogene 1
227796_at,0.444259,1.17E-01,1.5993067,-4.86292,2.72E-01,ZFP62,ZFP62 zinc finger protein
225864_at,0.444321,1.17E-01,1.5991962,-4.86308,3.80E-01,FAM84B,family with sequence similarity 84 member B
242321_at,0.444413,1.17E-01,1.5990501,-4.86329,5.09E-01,PTPN14,"protein tyrosine phosphatase, non-receptor type 14"
1566700_at,0.444428,1.17E-01,-1.598991,-4.86338,-1.11E-01,VRK3,vaccinia related kinase 3
231556_at,0.444428,1.17E-01,-1.5989592,-4.86342,-1.55E-01,,
1861_at,0.444432,1.17E-01,1.5989185,-4.86348,2.28E-01,BAD,BCL2 associated agonist of cell death
210770_s_at,0.444442,1.17E-01,-1.5988469,-4.86359,-1.30E-01,LOC100507353///CACNA1A,uncharacterized LOC100507353///calcium voltage-gated channel subunit alpha1 A
229167_at,0.444442,1.17E-01,-1.5988087,-4.86364,-1.66E-01,PURA,purine rich element binding protein A
237246_at,0.444442,1.17E-01,1.5986998,-4.8638,3.45E-01,,
208990_s_at,0.444442,1.17E-01,1.5986805,-4.86383,2.67E-01,HNRNPH3,heterogeneous nuclear ribonucleoprotein H3
1555052_a_at,0.444442,1.17E-01,-1.5986007,-4.86394,-1.17E-01,SYT9,synaptotagmin 9
207186_s_at,0.444442,1.17E-01,-1.5985969,-4.86395,-3.32E-01,BPTF,bromodomain PHD finger transcription factor
1562817_at,0.444442,1.18E-01,-1.5985569,-4.86401,-1.03E-01,,
239857_at,0.444442,1.18E-01,1.5985426,-4.86403,1.61E-01,,
201127_s_at,0.444442,1.18E-01,1.5985419,-4.86403,1.85E-01,ACLY,ATP citrate lyase
220409_at,0.444442,1.18E-01,-1.5985391,-4.86403,-1.28E-01,CAMSAP1,calmodulin regulated spectrin associated protein 1
242260_at,0.444442,1.18E-01,1.5985054,-4.86408,3.63E-01,MATR3,matrin 3
210273_at,0.44447,1.18E-01,1.5984299,-4.86419,1.49E-01,PCDH7,protocadherin 7
244357_at,0.44447,1.18E-01,-1.5983988,-4.86424,-1.59E-01,,
212361_s_at,0.444515,1.18E-01,1.5983084,-4.86437,2.35E-01,ATP2A2,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
204896_s_at,0.444516,1.18E-01,-1.5982711,-4.86442,-1.13E-01,PTGER4,prostaglandin E receptor 4
239330_at,0.444678,1.18E-01,-1.5980194,-4.86479,-7.54E-02,DCAF12L2,DDB1 and CUL4 associated factor 12 like 2
203567_s_at,0.444678,1.18E-01,1.5980062,-4.86481,3.03E-01,TRIM38,tripartite motif containing 38
237113_at,0.444716,1.18E-01,-1.5979248,-4.86493,-7.51E-02,LOC102725408,uncharacterized LOC102725408
203434_s_at,0.444725,1.18E-01,-1.5978707,-4.86501,-3.31E-01,MME,membrane metallo-endopeptidase
227831_at,0.444725,1.18E-01,-1.5978411,-4.86505,-1.47E-01,TMEM245,transmembrane protein 245
205741_s_at,0.444749,1.18E-01,-1.5977765,-4.86514,-1.94E-01,DTNA,dystrobrevin alpha
210430_x_at,0.444783,1.18E-01,-1.597591,-4.86541,-8.65E-02,RHD,Rh blood group D antigen
231681_x_at,0.444783,1.18E-01,-1.5975638,-4.86545,-1.34E-01,HIST3H2A,"histone cluster 3, H2a"
225486_at,0.444783,1.18E-01,1.5975046,-4.86554,3.43E-01,ARID2,AT-rich interaction domain 2
237198_at,0.444783,1.18E-01,-1.5974631,-4.8656,-1.89E-01,,
207718_x_at,0.444783,1.18E-01,-1.5974491,-4.86562,-1.24E-01,CYP2A7,cytochrome P450 family 2 subfamily A member 7
1553923_at,0.444783,1.18E-01,-1.5974389,-4.86563,-1.01E-01,SLC22A24,solute carrier family 22 member 24
227733_at,0.444783,1.18E-01,-1.5974224,-4.86566,-8.49E-02,TMEM63C,transmembrane protein 63C
210240_s_at,0.444783,1.18E-01,-1.597415,-4.86567,-1.20E-01,CDKN2D,cyclin dependent kinase inhibitor 2D
227777_at,0.444783,1.18E-01,-1.5974075,-4.86568,-2.18E-01,,
244748_at,0.444839,1.18E-01,-1.5972934,-4.86585,-7.40E-02,,
1554449_at,0.444839,1.18E-01,1.5972477,-4.86591,1.01E-01,MIER3,MIER family member 3
1554469_at,0.444839,1.18E-01,-1.5972316,-4.86594,-6.77E-02,ZBTB44,zinc finger and BTB domain containing 44
214933_at,0.444894,1.18E-01,-1.5971298,-4.86608,-1.75E-01,LOC100507353///CACNA1A,uncharacterized LOC100507353///calcium voltage-gated channel subunit alpha1 A
205543_at,0.44491,1.18E-01,1.597075,-4.86616,5.53E-01,HSPA4L,heat shock protein family A (Hsp70) member 4 like
227211_at,0.444942,1.18E-01,1.5969659,-4.86632,2.20E-01,PHF19,PHD finger protein 19
228313_at,0.444942,1.18E-01,-1.5969634,-4.86633,-1.43E-01,GPRC5B,G protein-coupled receptor class C group 5 member B
1557065_at,0.444948,1.18E-01,-1.5968639,-4.86647,-2.01E-01,YLPM1,YLP motif containing 1
1556299_s_at,0.444948,1.18E-01,-1.5968449,-4.8665,-7.28E-02,C12orf76,chromosome 12 open reading frame 76
218349_s_at,0.444948,1.18E-01,1.5968213,-4.86653,3.79E-01,ZWILCH,zwilch kinetochore protein
217118_s_at,0.444948,1.18E-01,1.5968104,-4.86655,1.81E-01,KIAA0930,KIAA0930
219607_s_at,0.445086,1.18E-01,1.5966103,-4.86684,6.13E-01,MS4A4A,membrane spanning 4-domains A4A
1562839_at,0.4451,1.18E-01,-1.5965574,-4.86692,-8.97E-02,LINC00894,long intergenic non-protein coding RNA 894
89948_at,0.445111,1.18E-01,-1.5965005,-4.867,-1.09E-01,PCIF1,PDX1 C-terminal inhibiting factor 1
240340_at,0.445111,1.18E-01,-1.5964719,-4.86704,-1.02E-01,SPATA3,spermatogenesis associated 3
235978_at,0.445134,1.18E-01,1.5964078,-4.86713,2.28E-01,FABP4,fatty acid binding protein 4
208720_s_at,0.44519,1.18E-01,1.5963056,-4.86728,1.58E-01,RBM39,RNA binding motif protein 39
1565765_x_at,0.445235,1.18E-01,-1.5961986,-4.86744,-1.13E-01,MEDAG,mesenteric estrogen dependent adipogenesis
209768_s_at,0.445235,1.18E-01,-1.5961598,-4.86749,-1.15E-01,SEPT5-GP1BB,SEPT5-GP1BB readthrough
1553060_at,0.445235,1.18E-01,-1.5961429,-4.86752,-1.19E-01,PSKH2,protein serine kinase H2
242939_at,0.445253,1.18E-01,-1.5960516,-4.86765,-1.27E-01,TFDP1,transcription factor Dp-1
206490_at,0.445253,1.18E-01,1.5960386,-4.86767,9.05E-02,DLGAP1,DLG associated protein 1
219896_at,0.445253,1.18E-01,-1.5960122,-4.86771,-1.60E-01,CALY,calcyon neuron specific vesicular protein
1570071_at,0.445254,1.18E-01,-1.5959746,-4.86776,-1.08E-01,LOC101930243///LOC101929865,uncharacterized LOC101930243///uncharacterized LOC101929865
236067_at,0.445398,1.18E-01,1.5957678,-4.86806,2.94E-01,,
220505_at,0.445481,1.18E-01,-1.5956117,-4.86829,-1.03E-01,CDKN2A-AS1,CDKN2A antisense RNA 1 (head to head)
1563298_at,0.445481,1.18E-01,1.5955603,-4.86837,1.42E-01,LOC101927331,uncharacterized LOC101927331
1561195_at,0.445481,1.18E-01,1.5955601,-4.86837,4.64E-01,,
1559142_at,0.44557,1.18E-01,-1.5954184,-4.86857,-9.27E-02,KAT6A,lysine acetyltransferase 6A
231487_at,0.445578,1.18E-01,-1.5953477,-4.86868,-7.70E-02,COX8C,cytochrome c oxidase subunit 8C
1566156_at,0.445578,1.18E-01,-1.5953361,-4.86869,-1.22E-01,,
1563136_at,0.445636,1.18E-01,1.5952133,-4.86887,1.66E-01,,
228963_at,0.445636,1.18E-01,1.5951938,-4.8689,2.80E-01,RSBN1L,round spermatid basic protein 1 like
204715_at,0.445655,1.18E-01,1.5951144,-4.86901,2.67E-01,PANX1,pannexin 1
207445_s_at,0.445655,1.18E-01,-1.5950775,-4.86907,-1.08E-01,CCR9,C-C motif chemokine receptor 9
1563331_at,0.445655,1.18E-01,1.5950457,-4.86911,1.03E-01,,
243978_at,0.445655,1.18E-01,-1.5950256,-4.86914,-8.19E-02,FAM65C,family with sequence similarity 65 member C
1553856_s_at,0.445707,1.18E-01,-1.5949023,-4.86932,-2.35E-01,P2RY10,purinergic receptor P2Y10
219757_s_at,0.445707,1.18E-01,-1.594891,-4.86934,-2.86E-01,TMEM260,transmembrane protein 260
215732_s_at,0.445744,1.18E-01,1.5948065,-4.86946,2.60E-01,LOC102725292///DTX2,probable E3 ubiquitin-protein ligase DTX2-like///deltex E3 ubiquitin ligase 2
214867_at,0.445744,1.18E-01,-1.594745,-4.86955,-9.89E-02,ZSWIM8-AS1///NDST2,ZSWIM8 antisense RNA 1///N-deacetylase and N-sulfotransferase 2
221320_at,0.445744,1.18E-01,-1.5947385,-4.86956,-1.41E-01,BCL2L10,BCL2 like 10
230336_at,0.44575,1.18E-01,1.5946948,-4.86962,3.06E-01,,
218044_x_at,0.445885,1.18E-01,-1.5944347,-4.87,-1.74E-01,PTMS,parathymosin
238200_at,0.445885,1.18E-01,-1.5944205,-4.87002,-8.60E-02,,
222811_at,0.445885,1.18E-01,-1.5944017,-4.87005,-2.51E-01,CMTR2,cap methyltransferase 2
223351_at,0.445885,1.18E-01,1.5943899,-4.87007,1.46E-01,C17orf80,chromosome 17 open reading frame 80
216383_at,0.44596,1.18E-01,1.5942221,-4.87031,2.00E-01,,
1552481_s_at,0.44596,1.18E-01,-1.5941911,-4.87036,-1.30E-01,MAN1A2,mannosidase alpha class 1A member 2
244863_at,0.44596,1.18E-01,1.5941826,-4.87037,1.56E-01,SH3GLB2,SH3 domain containing GRB2 like endophilin B2
209018_s_at,0.44596,1.18E-01,-1.5941549,-4.87041,-1.42E-01,PINK1,PTEN induced putative kinase 1
201219_at,0.445996,1.19E-01,-1.594051,-4.87056,-2.08E-01,CTBP2,C-terminal binding protein 2
1553183_at,0.445996,1.19E-01,1.5940403,-4.87057,2.92E-01,UMODL1,uromodulin like 1
205216_s_at,0.445997,1.19E-01,-1.5939737,-4.87067,-1.16E-01,APOH,apolipoprotein H
221106_at,0.445997,1.19E-01,-1.593954,-4.8707,-1.06E-01,SLC22A17,solute carrier family 22 member 17
201802_at,0.445997,1.19E-01,1.5939294,-4.87074,1.50E-01,SLC29A1,solute carrier family 29 member 1 (Augustine blood group)
205988_at,0.446093,1.19E-01,-1.5937297,-4.87103,-1.56E-01,CD84,CD84 molecule
216574_s_at,0.446093,1.19E-01,1.5937022,-4.87107,1.52E-01,RPEL1///RPE,ribulose-5-phosphate-3-epimerase like 1///ribulose-5-phosphate-3-epimerase
241794_at,0.446093,1.19E-01,1.5936947,-4.87108,8.47E-02,ACTR6,ARP6 actin-related protein 6 homolog
236065_at,0.446093,1.19E-01,-1.5936708,-4.87111,-9.80E-02,,
204831_at,0.446118,1.19E-01,1.5936049,-4.87121,3.20E-01,CDK8,cyclin dependent kinase 8
205277_at,0.446131,1.19E-01,1.5935531,-4.87128,2.09E-01,PRDM2,PR/SET domain 2
1561988_at,0.446151,1.19E-01,-1.593442,-4.87144,-7.96E-02,LOC286068,uncharacterized LOC286068
1563478_at,0.446151,1.19E-01,1.593355,-4.87157,1.51E-01,KIAA1671,KIAA1671
229977_at,0.446151,1.19E-01,-1.5933186,-4.87162,-8.60E-02,RSPH14,radial spoke head 14 homolog
224743_at,0.446151,1.19E-01,1.5933126,-4.87163,1.53E-01,IMPAD1,inositol monophosphatase domain containing 1
208352_x_at,0.446151,1.19E-01,-1.5932696,-4.87169,-1.45E-01,ANK1,ankyrin 1
219616_at,0.446151,1.19E-01,-1.5932195,-4.87177,-1.72E-01,ACSS3,acyl-CoA synthetase short-chain family member 3
237256_at,0.446151,1.19E-01,-1.5931963,-4.8718,-1.24E-01,FBXL12,F-box and leucine rich repeat protein 12
217903_at,0.446151,1.19E-01,1.5931868,-4.87181,1.54E-01,STRN4,striatin 4
229515_at,0.446151,1.19E-01,1.5931704,-4.87184,2.94E-01,PAWR,pro-apoptotic WT1 regulator
220012_at,0.446151,1.19E-01,1.5931652,-4.87184,4.08E-01,ERO1B,endoplasmic reticulum oxidoreductase 1 beta
1554453_at,0.446169,1.19E-01,1.593108,-4.87193,1.22E-01,HNRNPLL,heterogeneous nuclear ribonucleoprotein L like
1562398_at,0.446183,1.19E-01,-1.5930552,-4.872,-7.84E-02,,
240113_at,0.446289,1.19E-01,-1.592893,-4.87224,-1.08E-01,,
242882_at,0.446319,1.19E-01,-1.5928153,-4.87235,-1.55E-01,RNF207,ring finger protein 207
222420_s_at,0.446319,1.19E-01,-1.592785,-4.8724,-3.57E-01,UBE2H,ubiquitin conjugating enzyme E2 H
1569393_at,0.446468,1.19E-01,-1.5925294,-4.87277,-8.97E-02,MGC15885,uncharacterized protein MGC15885
216940_x_at,0.446468,1.19E-01,1.5925013,-4.87281,1.08E-01,YBX1,Y-box binding protein 1
220014_at,0.446468,1.19E-01,1.5925003,-4.87281,2.05E-01,PRR16,proline rich 16
229340_at,0.446485,1.19E-01,-1.5924375,-4.8729,-1.34E-01,NKAPL,NFKB activating protein like
227860_at,0.446485,1.19E-01,-1.5924072,-4.87294,-1.05E-01,CPXM1,"carboxypeptidase X, M14 family member 1"
225681_at,0.446519,1.19E-01,1.59233,-4.87306,6.10E-01,CTHRC1,collagen triple helix repeat containing 1
234913_at,0.446549,1.19E-01,-1.5922223,-4.87321,-1.04E-01,TTTY4C///TTTY4B///TTTY4,"testis-specific transcript, Y-linked 4C (non-protein coding)///testis-specific transcript, Y-linked 4B (non-protein coding)///testis-specific transcript, Y-linked 4 (non-protein coding)"
211417_x_at,0.446549,1.19E-01,1.5921881,-4.87326,1.69E-01,GGT2///GGTLC1///GGTLC2///GGT1,gamma-glutamyltransferase 2///gamma-glutamyltransferase light chain 1///gamma-glutamyltransferase light chain 2///gamma-glutamyltransferase 1
205522_at,0.446549,1.19E-01,1.5921865,-4.87327,1.22E-01,HOXD4,homeobox D4
201114_x_at,0.446563,1.19E-01,1.5921327,-4.87334,2.55E-01,PSMA7,proteasome subunit alpha 7
234948_at,0.446585,1.19E-01,-1.5920669,-4.87344,-1.09E-01,SLC27A5,solute carrier family 27 member 5
214342_at,0.446585,1.19E-01,-1.592035,-4.87348,-1.48E-01,ATXN7L1,ataxin 7 like 1
236328_at,0.446614,1.19E-01,1.5919328,-4.87363,2.95E-01,ZNF806///ZNF285,zinc finger protein 806///zinc finger protein 285
235700_at,0.446614,1.19E-01,-1.5919273,-4.87364,-7.95E-02,CT45A8///CT45A9///CT45A10///CT45A7///CT45A2///CT45A1///CT45A6///CT45A5///CT45A3,"cancer/testis antigen family 45, member A8///cancer/testis antigen family 45, member A9///cancer/testis antigen family 45, member A10///cancer/testis antigen family 45, member A7///cancer/testis antigen family 45, member A2///cancer/testis antigen family 45, member A1///cancer/testis antigen family 45, member A6///cancer/testis antigen family 45, member A5///cancer/testis antigen family 45, member A3"
1561733_at,0.446654,1.19E-01,-1.5918439,-4.87376,-1.12E-01,,
1565162_s_at,0.44671,1.19E-01,-1.5917408,-4.87391,-7.93E-01,MGST1,microsomal glutathione S-transferase 1
1554516_at,0.446727,1.19E-01,-1.5916855,-4.87399,-1.47E-01,LINC00537,long intergenic non-protein coding RNA 537
212434_at,0.446741,1.19E-01,1.5916321,-4.87407,2.89E-01,GRPEL1,"GrpE like 1, mitochondrial"
224076_s_at,0.446905,1.19E-01,1.5913738,-4.87444,2.13E-01,WHSC1L1,Wolf-Hirschhorn syndrome candidate 1-like 1
229866_at,0.446905,1.19E-01,-1.5913658,-4.87446,-1.15E-01,STK32A,serine/threonine kinase 32A
207027_at,0.446914,1.19E-01,-1.5913075,-4.87454,-1.56E-01,HGFAC,HGF activator
216350_s_at,0.446914,1.19E-01,1.5912346,-4.87465,1.89E-01,ZNF10,zinc finger protein 10
1568782_at,0.446914,1.19E-01,-1.5912155,-4.87467,-9.24E-02,RP2,retinitis pigmentosa 2 (X-linked recessive)
228891_at,0.446914,1.19E-01,1.5912098,-4.87468,2.15E-01,SEMA4D,semaphorin 4D
232697_at,0.446931,1.19E-01,-1.5911534,-4.87476,-9.12E-02,LRFN2,leucine rich repeat and fibronectin type III domain containing 2
232913_at,0.446988,1.19E-01,-1.59105,-4.87491,-1.08E-01,TMED8,transmembrane p24 trafficking protein family member 8
1556231_a_at,0.446996,1.19E-01,-1.5910042,-4.87498,-1.20E-01,URI1,"URI1, prefoldin like chaperone"
227758_at,0.447053,1.19E-01,-1.5909003,-4.87513,-3.08E-01,RERG,RAS like estrogen regulated growth inhibitor
225612_s_at,0.447084,1.19E-01,-1.5908276,-4.87524,-5.25E-01,B3GNT5,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5"
205527_s_at,0.447163,1.19E-01,1.5906864,-4.87544,2.07E-01,GEMIN4,gem nuclear organelle associated protein 4
230189_x_at,0.447163,1.19E-01,-1.590661,-4.87548,-1.09E-01,NSMF,NMDA receptor synaptonuclear signaling and neuronal migration factor
222472_at,0.447218,1.19E-01,-1.5905594,-4.87562,-2.00E-01,AFTPH,aftiphilin
231836_at,0.447268,1.19E-01,1.590464,-4.87576,2.06E-01,HKR1,"HKR1, GLI-Kruppel zinc finger family member"
240869_at,0.447397,1.19E-01,-1.5902757,-4.87604,-1.48E-01,KCNB1,potassium voltage-gated channel subfamily B member 1
225214_at,0.447518,1.19E-01,-1.5900646,-4.87634,-2.71E-01,LOC100129034,uncharacterized LOC100129034
1557278_s_at,0.447518,1.19E-01,1.5900358,-4.87638,2.06E-01,TNPO1,transportin 1
207037_at,0.447518,1.19E-01,1.5900233,-4.8764,3.46E-01,TNFRSF11A,TNF receptor superfamily member 11a
230873_at,0.447564,1.19E-01,-1.5899329,-4.87653,-1.26E-01,TTLL3,tubulin tyrosine ligase like 3
231983_at,0.44761,1.19E-01,1.589842,-4.87666,2.77E-01,IBA57,"IBA57 homolog, iron-sulfur cluster assembly"
237633_at,0.447649,1.19E-01,1.5897599,-4.87678,7.15E-02,,
242964_at,0.447729,1.20E-01,1.5895778,-4.87705,1.83E-01,,
228501_at,0.447729,1.20E-01,1.589572,-4.87706,9.94E-02,GALNT15,polypeptide N-acetylgalactosaminyltransferase 15
241435_at,0.447729,1.20E-01,-1.589534,-4.87711,-4.42E-01,,
225334_at,0.447729,1.20E-01,-1.5895209,-4.87713,-2.84E-01,BORCS7,BLOC-1 related complex subunit 7
208264_s_at,0.447881,1.20E-01,1.5892738,-4.87749,2.48E-01,EIF3J,eukaryotic translation initiation factor 3 subunit J
1563042_at,0.447881,1.20E-01,-1.5892685,-4.87749,-7.39E-02,LOC338694,uncharacterized LOC338694
231877_at,0.447906,1.20E-01,1.5892021,-4.87759,2.81E-01,TRMT10A,tRNA methyltransferase 10A
225206_s_at,0.448087,1.20E-01,1.5889527,-4.87795,1.64E-01,MTRF1L,mitochondrial translational release factor 1 like
1560723_at,0.448117,1.20E-01,-1.5888812,-4.87806,-1.17E-01,LOC283731,uncharacterized LOC283731
1559954_s_at,0.448117,1.20E-01,1.588796,-4.87818,2.92E-01,DDX42,DEAD-box helicase 42
200772_x_at,0.448117,1.20E-01,1.5887714,-4.87821,2.34E-01,LOC100506248///MIR1244-2///MIR1244-3///MIR1244-1///LOC728026///PTMA,"prothymosin alpha///microRNA 1244-2///microRNA 1244-3///microRNA 1244-1///prothymosin alpha-like///prothymosin, alpha"
241721_at,0.448117,1.20E-01,1.5887535,-4.87824,2.66E-01,,
210029_at,0.448117,1.20E-01,-1.5887359,-4.87827,-3.98E-01,IDO1,"indoleamine 2,3-dioxygenase 1"
211192_s_at,0.448154,1.20E-01,-1.5886565,-4.87838,-1.63E-01,CD84,CD84 molecule
222233_s_at,0.44843,1.20E-01,1.588294,-4.87891,3.70E-01,DCLRE1C,DNA cross-link repair 1C
214662_at,0.448454,1.20E-01,1.5882184,-4.87902,2.88E-01,WDR43,WD repeat domain 43
218125_s_at,0.448454,1.20E-01,1.5881931,-4.87905,1.89E-01,CCDC25,coiled-coil domain containing 25
1558053_s_at,0.448456,1.20E-01,-1.5881544,-4.87911,-9.02E-02,TMED4,transmembrane p24 trafficking protein 4
205941_s_at,0.448489,1.20E-01,1.5880791,-4.87922,2.85E-01,COL10A1,collagen type X alpha 1 chain
237363_at,0.448527,1.20E-01,-1.5879972,-4.87934,-3.08E-01,SPATA6L,spermatogenesis associated 6 like
241387_at,0.448527,1.20E-01,1.5879619,-4.87939,2.99E-01,,
225173_at,0.448584,1.20E-01,-1.5877794,-4.87965,-5.47E-01,ARHGAP18,Rho GTPase activating protein 18
228593_at,0.448584,1.20E-01,-1.5877511,-4.87969,-1.44E-01,MTMR9LP,"myotubularin related protein 9-like, pseudogene"
223030_at,0.448584,1.20E-01,-1.5877388,-4.87971,-1.23E-01,TRAF7,TNF receptor associated factor 7
1554074_s_at,0.448584,1.20E-01,-1.5877315,-4.87972,-7.66E-02,SLFNL1,schlafen like 1
228656_at,0.448584,1.20E-01,1.5876874,-4.87978,3.10E-01,PROX1,prospero homeobox 1
210814_at,0.448584,1.20E-01,-1.5876192,-4.87988,-6.37E-02,TRPC3,transient receptor potential cation channel subfamily C member 3
206751_s_at,0.448584,1.20E-01,-1.5876191,-4.87988,-1.32E-01,PCYT1B,"phosphate cytidylyltransferase 1, choline, beta"
1554511_at,0.448584,1.20E-01,-1.5876043,-4.8799,-1.34E-01,WWC1,WW and C2 domain containing 1
201790_s_at,0.44861,1.20E-01,1.5875381,-4.88,2.25E-01,DHCR7,7-dehydrocholesterol reductase
1560240_at,0.448645,1.20E-01,-1.5874362,-4.88015,-1.22E-01,LINC01293,long intergenic non-protein coding RNA 1293
206054_at,0.448645,1.20E-01,-1.5873848,-4.88022,-1.31E-01,KNG1,kininogen 1
1568574_x_at,0.448645,1.20E-01,1.5873691,-4.88024,2.58E-01,SPP1,secreted phosphoprotein 1
207315_at,0.448645,1.20E-01,-1.5873404,-4.88029,-1.05E-01,CD226,CD226 molecule
227364_at,0.448645,1.20E-01,-1.5872945,-4.88035,-2.89E-01,,
207763_at,0.448645,1.20E-01,-1.5872798,-4.88037,-1.08E-01,S100A5,S100 calcium binding protein A5
242658_at,0.448686,1.20E-01,1.5871942,-4.8805,1.14E-01,,
1562324_a_at,0.448691,1.20E-01,-1.5871523,-4.88056,-9.94E-02,,
224719_s_at,0.4487,1.20E-01,1.5871056,-4.88063,2.68E-01,C12orf57,chromosome 12 open reading frame 57
234571_at,0.448717,1.20E-01,1.587023,-4.88075,8.67E-02,,
237805_at,0.448717,1.20E-01,-1.5870136,-4.88076,-1.54E-01,LOC729296,uncharacterized LOC729296
222898_s_at,0.448721,1.20E-01,-1.5869445,-4.88086,-1.24E-01,DLL3,delta like canonical Notch ligand 3
235952_at,0.448721,1.20E-01,-1.5869358,-4.88087,-2.00E-01,DGKH,diacylglycerol kinase eta
1568762_at,0.448799,1.20E-01,-1.586774,-4.88111,-1.38E-01,LOC728613///PDCD6,programmed cell death 6 pseudogene///programmed cell death 6
214485_at,0.448799,1.20E-01,-1.5867724,-4.88111,-1.30E-01,ODF1,outer dense fiber of sperm tails 1
242514_at,0.448861,1.20E-01,1.586645,-4.88129,9.48E-02,,
1556778_at,0.448861,1.20E-01,-1.5865728,-4.8814,-1.44E-01,,
211191_at,0.448861,1.20E-01,-1.5865021,-4.8815,-1.00E-01,CD84,CD84 molecule
43427_at,0.448861,1.20E-01,-1.5864647,-4.88155,-2.72E-01,ACACB,acetyl-CoA carboxylase beta
1554952_s_at,0.448861,1.20E-01,-1.586433,-4.8816,-1.23E-01,NLRP12,NLR family pyrin domain containing 12
213887_s_at,0.448861,1.20E-01,1.5864144,-4.88163,2.67E-01,POLR2E,RNA polymerase II subunit E
204365_s_at,0.448861,1.20E-01,-1.5863715,-4.88169,-1.65E-01,REEP1,receptor accessory protein 1
211301_at,0.448861,1.20E-01,-1.5863305,-4.88175,-8.69E-02,KCND3,potassium voltage-gated channel subfamily D member 3
238201_at,0.448861,1.20E-01,-1.5862703,-4.88183,-8.37E-02,LOC105376975,uncharacterized LOC105376975
227861_at,0.448861,1.20E-01,1.5862441,-4.88187,2.15E-01,TMEM161B,transmembrane protein 161B
240757_at,0.448861,1.20E-01,1.5861644,-4.88199,2.58E-01,CLASP1,cytoplasmic linker associated protein 1
229500_at,0.448861,1.20E-01,1.58616,-4.88199,3.54E-01,SLC30A9,solute carrier family 30 member 9
225211_at,0.448861,1.20E-01,1.5861487,-4.88201,1.46E-01,NECTIN1,nectin cell adhesion molecule 1
